*tit_115;1;0;0;1
*tit_118;1;0;2;0
*dia_02_02;0;1;2;1
*tit_01;1;2;4;0
*dia_25_01;0;0;2;0
*dia_25_02;3;0;0;0
*dia_03_01;0;2;0;0
*dia_03_03;1;2;0;0
*dia_09_03;6;1;1;0
*aut_38;1;0;0;0
*tit_130;1;1;0;0
*aut_108;4;1;2;0
*aut_109;4;0;0;0
*tit_63;0;1;1;0
*tit_65;1;0;0;0
*tit_64;0;2;1;0
*tit_67;0;4;3;1
*tit_66;1;3;1;2
*tit_69;0;0;2;0
*aut_101;0;0;5;1
*aut_102;2;0;0;0
*aut_103;17;2;1;0
*aut_104;1;2;2;1
*aut_105;2;0;1;2
*aut_106;1;2;1;0
*aut_107;1;1;0;0
*aut_17;3;0;1;0
*aut_16;4;0;0;0
*aut_15;0;0;4;0
*aut_14;2;0;0;0
*tit_101;0;0;3;1
*aut_12;3;1;1;0
*aut_11;0;1;1;0
*aut_10;0;1;1;0
*dia_19_01;1;7;6;1
*tit_109;1;0;1;0
*aut_111;0;2;0;0
*aut_19;0;1;0;0
*aut_18;2;0;0;0
*dia_13_02;0;5;2;0
*tit_22;1;0;0;0
*dia_13_03;0;4;0;1
*aut_115;0;2;1;0
*dia_24_03;2;0;0;0
*aut_114;0;0;2;0
*dia_23_01;2;4;0;0
*aut_118;1;3;2;0
*dia_30_03;3;2;6;2
*aut_13;4;0;0;0
*dia_30_01;1;3;9;2
*aut_113;1;1;0;0
*aut_112;1;0;0;1
*dia_14_03;4;0;0;0
*aut_110;4;3;1;1
*aut_117;0;0;0;2
*aut_116;3;0;0;0
*tit_70;0;2;2;0
*tit_71;0;5;0;4
*aut_04;1;15;15;6
*aut_05;2;0;0;0
*aut_06;0;0;1;0
*aut_07;0;1;4;1
*aut_01;1;6;5;3
*aut_02;0;2;2;0
*aut_03;0;5;0;5
*aut_08;0;0;4;0
*aut_09;1;1;0;0
*tit_61;0;3;2;2
*aut_53;0;1;1;0
*tit_60;0;7;5;1
*dia_22_01;1;0;0;0
*dia_22_02;15;4;4;1
*dia_22_03;0;1;8;1
*dia_12_03;2;0;4;0
*dia_12_02;0;2;0;0
*dia_04_01;0;1;2;2
*dia_05_03;2;0;2;0
*tit_136;0;14;2;7
*dia_05_02;0;0;1;1
*tit_09;1;1;0;0
*dia_04_03;0;0;1;0
*dia_05_01;0;0;2;0
*tit_03;0;0;0;1
*dia_23_02;9;1;0;0
*aut_124;0;1;1;0
*aut_125;0;1;2;2
*dia_28_02;1;0;0;1
*aut_123;1;0;1;0
*aut_120;0;14;2;8
*tit_04;0;0;0;2
*aut_31;2;0;2;1
*aut_30;0;0;0;0
*aut_33;4;0;0;0
*aut_32;0;0;2;0
*aut_35;3;0;0;0
*aut_34;1;1;0;0
*aut_37;1;1;0;1
*aut_36;4;3;1;0
