"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"5";"***";"";""
"**";"classe";"1";"**";"";""
"  2";"  28";" 7.14";" -3.03";"*aut_125";"8.185580e-02"
"  2";"  28";" 7.14";" -3.03";"*tit_147";"8.185580e-02"
"  1";"  20";" 5.00";" -2.92";"*tit_130";"8.775030e-02"
"  1";"  20";" 5.00";" -2.92";"*tit_141";"8.775030e-02"
"  0";"  11";" 0.00";" -2.81";"*tit_31";"9.351584e-02"
"  0";"  11";" 0.00";" -2.81";"*tit_46";"9.351584e-02"
"  0";"  11";" 0.00";" -2.81";"*aut_19";"9.351584e-02"
"  0";"  11";" 0.00";" -2.81";"*dia_16_02";"9.351584e-02"
"  0";"  11";" 0.00";" -2.81";"*aut_28";"9.351584e-02"
"  0";"  11";" 0.00";" -2.81";"*tit_21";"9.351584e-02"
"  1";"  19";" 5.26";" -2.67";"*tit_05";"1.020157e-01"
"  1";"  19";" 5.26";" -2.67";"*dia_24_03";"1.020157e-01"
"  1";"  19";" 5.26";" -2.67";"*aut_05";"1.020157e-01"
"  3";"  33";" 9.09";" -2.59";"*aut_116";"1.072266e-01"
"  0";"  10";" 0.00";" -2.56";"*tit_22";"1.098769e-01"
"  0";"  10";" 0.00";" -2.56";"*tit_62";"1.098769e-01"
"  0";"  10";" 0.00";" -2.56";"*aut_20";"1.098769e-01"
"  0";"  10";" 0.00";" -2.56";"*dia_20_02";"1.098769e-01"
"  1";"  18";" 5.56";" -2.43";"*aut_104";"1.187029e-01"
"  1";"  18";" 5.56";" -2.43";"*aut_18";"1.187029e-01"
"  1";"  18";" 5.56";" -2.43";"*tit_103";"1.187029e-01"
"  1";"  18";" 5.56";" -2.43";"*tit_105";"1.187029e-01"
"  1";"  18";" 5.56";" -2.43";"*tit_20";"1.187029e-01"
"  0";"   9";" 0.00";" -2.30";"*tit_34";"1.294229e-01"
"  0";"   9";" 0.00";" -2.30";"*tit_113";"1.294229e-01"
"  0";"   9";" 0.00";" -2.30";"*dia_25_02";"1.294229e-01"
"  1";"  17";" 5.88";" -2.20";"*aut_31";"1.382522e-01"
"  2";"  24";" 8.33";" -2.14";"*tit_128";"1.432496e-01"
"  0";"   8";" 0.00";" -2.04";"*tit_123";"1.529024e-01"
"  0";"   8";" 0.00";" -2.04";"*dia_22_01";"1.529024e-01"
"  0";"   8";" 0.00";" -2.04";"*tit_02";"1.529024e-01"
"  0";"   8";" 0.00";" -2.04";"*tit_107";"1.529024e-01"
