"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"292";0;0;0;0;5;5;5;5;5
"293";0;0;0;0;0;0;3;3;3
"294";0;0;0;0;0;0;0;0;1
"295";0;0;0;0;0;0;0;0;1
"296";0;0;0;0;0;0;3;3;3
"297";0;0;0;0;0;0;4;4;4
"298";0;0;0;0;0;0;4;4;4
"299";0;0;0;0;0;0;3;3;3
"300";0;0;0;0;0;0;0;0;1
"301";0;0;0;0;0;0;0;0;2
"302";0;0;0;0;0;0;4;4;4
"303";0;0;0;0;0;0;3;3;3
"304";0;0;0;0;0;0;4;4;4
"305";0;0;0;0;0;0;4;4;4
"306";0;0;0;0;0;0;4;4;4
"307";0;0;0;0;0;0;3;3;3
"308";0;0;0;0;0;0;0;0;1
"309";0;0;0;0;0;0;4;4;4
"310";0;0;0;0;0;0;0;0;1
"311";0;0;0;0;0;0;4;4;4
"312";0;0;0;0;0;0;0;0;1
"313";0;0;0;0;0;0;4;4;4
"314";0;0;0;0;5;5;5;5;5
"315";0;0;0;0;0;0;0;0;0
"316";0;0;0;0;0;0;4;4;4
"317";0;0;0;0;5;5;5;5;5
"318";0;0;0;0;5;5;5;5;5
"319";0;0;0;0;5;5;5;5;5
"320";0;0;0;0;0;0;3;3;3
"321";0;0;0;0;5;5;5;5;5
"322";0;0;0;0;0;0;0;0;2
"323";0;0;0;0;0;0;3;3;3
"324";0;0;0;0;0;0;4;4;4
"325";0;0;0;0;0;0;0;0;1
"326";0;0;0;0;0;0;4;4;4
"327";0;0;0;0;0;0;4;4;4
"328";0;0;0;0;0;0;0;0;1
"329";0;0;0;0;0;0;4;4;4
"330";0;0;0;0;0;0;4;4;4
"331";0;0;0;0;0;0;4;4;4
"332";0;0;0;0;0;0;4;4;4
"333";0;0;0;0;0;0;4;4;4
"334";0;0;0;0;0;0;4;4;4
"335";0;0;0;0;0;0;4;4;4
"336";0;0;0;0;0;0;0;0;2
"337";0;0;0;0;0;0;4;4;4
"338";0;0;0;0;0;0;4;4;4
"339";0;0;0;0;0;0;4;4;4
"340";0;0;0;0;0;0;0;0;1
"341";0;0;0;0;0;0;0;0;1
"342";0;0;0;0;0;0;0;0;1
"343";0;0;0;0;0;0;4;4;4
"344";0;0;0;0;5;5;5;5;5
"345";0;0;0;0;5;5;5;5;5
"346";0;0;0;0;0;0;0;0;1
"347";0;0;0;0;0;0;0;0;1
"348";0;0;0;0;0;0;0;0;1
"349";0;0;0;0;0;0;0;0;1
"350";0;0;0;0;0;0;0;0;0
"351";0;0;0;0;0;0;0;0;0
"352";0;0;0;0;0;0;0;0;1
"353";0;0;0;0;0;0;4;4;4
"354";0;0;0;0;0;0;0;0;1
"355";0;0;0;0;0;0;0;0;1
"356";0;0;0;0;0;0;0;0;1
"357";0;0;0;0;0;0;0;0;2
"358";0;0;0;0;0;0;0;0;1
"359";0;0;0;0;0;0;0;0;1
"360";0;0;0;0;0;0;0;0;1
"361";0;0;0;0;0;0;0;0;1
"362";0;0;0;0;0;0;0;0;1
"363";0;0;0;0;0;0;0;0;1
"364";0;0;0;0;0;0;4;4;4
"365";0;0;0;0;0;0;4;4;4
"366";0;0;0;0;0;0;4;4;4
"367";0;0;0;0;5;5;5;5;5
"368";0;0;0;0;0;0;3;3;3
"369";0;0;0;0;5;5;5;5;5
"370";0;0;0;0;0;0;4;4;4
"371";0;0;0;0;0;0;4;4;4
"372";0;0;0;0;5;5;5;5;5
"373";0;0;0;0;5;5;5;5;5
"374";0;0;0;0;5;5;5;5;5
"375";0;0;0;0;0;0;4;4;4
"376";0;0;0;0;0;0;4;4;4
"377";0;0;0;0;0;0;4;4;4
"378";0;0;0;0;0;0;4;4;4
