"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"fuga";0,60689156795063;0,988125043801412;0,629840127378893;-2,43800690846397;0,218917823591365;0,356436298424111;0,227195824061131;-0,879437439053467;0,073060574464932;0,146833526271084;0,0523412571271846;0,7277646421368;6,06863137233202e-05;0,000160876409112822;6,53625825572827e-05;0,000979351098286108;0,000164766361299677;1,20314764689666;0,000238509895906044
"fonte";-1,16746799363455;0,859727323372552;-1,74724795014169;0,517309481847237;-0,501350341333537;0,369196063084124;-0,750327513023082;0,222150231709369;0,330888982212348;0,136036152120614;0,492974029349503;0,0401008363175344;0,000224573504936578;0,000121783937018607;0,000503011171039731;4,40929776591737e-05;0,000164766361299677;1,08755991909511;0,000194883440588902
"firbida";1,23655997948291;2,82435125838154;0,352197894740599;3,4114765792971;0,268132367489508;0,612424793052492;0,0763696520253773;0,739735481512552;0,103018581787245;0,407439517985569;0,00555880354497175;0,483983096682216;0,000352717461280279;0,00184006854989289;2,8613441620575e-05;0,00268461105772255;0,000230672905819548;2,06446140001434;0,000983128125784093
"financiar";-2,77958197266288;-0,0443697432223957;-2,94534932043229;0,351203103554442;-0,683737540300353;-0,0109143243095563;-0,7245139447168;0,086390956817192;0,569183070747383;0,00010995307318337;0,425098176823463;0,00560879935597054;0,00152759690425476;3,89245524343503e-07;0,00171523415660139;2,43874553376931e-05;0,000197719633559612;1,9742532562841;0,000770647054626314
"filosofia";1,264845970333;1,60739458814841;-0,252389684152174;-1,87853848072424;0,453581199989959;0,576421147910817;-0,0905084243361984;-0,67365494162889;0,2768264912831;0,338936163125275;0,00733159027714541;0,376905755314481;0,000369038664096535;0,000595993591710985;1,46939915858776e-05;0,000814023191357416;0,000230672905819548;1,28819966305132;0,00038279208472941
"fila";0,299213380929877;-2,49474995750967;0,0228728567168723;0,70467184447061;0,114655520414668;-0,955962777446026;0,00876464575913377;0,270023074497047;0,0175039188280043;0,922503145354803;6,80356765430839e-05;0,0599249001406522;1,77015713426786e-05;0,00123056297709639;1,03440501098775e-07;9,81801374262725e-05;0,000197719633559612;1,21188868303463;0,000290385720701393
"ficção";-1,1855445461396;0,268081904493105;0,441257638751453;-1,00973565352663;-0,722616583585551;0,163402067494396;0,268956648178158;-0,615457032510373;0,633446901192661;0,0245555690102497;0,0583689063939263;0,283628623403165;0,00013894904147644;7,10484816944412e-06;1,92488272348753e-05;0,000100794116852585;9,88598167798062e-05;0,798200752449518;6,29860055240536e-05
"fascista";1,32551761202049;0,654547710500259;-0,375686277650763;-2,36272497467176;0,471328434031168;0,232744510213271;-0,133586776461025;-0,840139317847976;0,312552018272157;0,0577795903983697;0,0167003121305171;0,612968079198958;0,000405291589614297;9,88278170845552e-05;3,25572152674356e-05;0,00128772441644907;0,000230672905819548;1,2704972008062;0,000372343701337727
"fake";0,562488655650258;2,54905720315307;-0,0966287113060871;3,78310017667688;0,122351660033829;0,554466969589673;-0,0210185274253432;0,822894083358169;0,0224669259331521;0,349796790776737;0,000441012718004609;0,627295270572109;6,25572044556583e-05;0,00128472140478743;1,84612954234663e-06;0,00282973313387715;0,000197719633559612;2,01090384727378;0,000799525660643348
"extremismo";1,55932899696971;-2,36063834980622;-0,385797357960905;0,0759952270694428;0,545916644393255;-0,826452768502756;-0,135066557142907;0,0266057127343086;0,359753814432835;0,625071004802844;0,0146477532963148;0,000527427468007669;0,000320504438250914;0,000734543388726795;1,96190076332452e-05;7,61256776818845e-07;0,000131813089039742;1,3931068097762;0,000255815802207187
"expor";-0,383301093476166;1,66669186940968;0,0920274911184875;2,59092228584408;-0,123413744212293;0,536634743685714;0,0296306414009809;0,834214735364365;0,0229489149812888;0,328952517342556;0,000879913186908163;0,647218654489249;3,38904006399582e-05;0,000640777450500707;1,95358247712855e-06;0,00154847914186332;0,000230672905819548;1,35583969156193;0,00042404629554153
"exercício";1,23750284584458;2,78378603604043;0,332044975444173;3,23514274396305;0,277706677036118;0,624706417641184;0,074513854304883;0,725994888965553;0,109857281854672;0,421452544879174;0,00526081322541647;0,463429360040739;0,000302790475213885;0,00153222131967054;2,17993539282386e-05;0,00206936306079552;0,000197719633559612;2,00069619200747;0,000791429233384272
"ex_ministro";-0,81316846513087;-1,54432038196968;2,96496604308793;0,0641456636190405;-0,23630924539457;-0,448784230770651;0,861628209045063;0,0186409262227229;0,0794835456336005;0,217335926142004;0,702875239339247;0,000305288885151036;0,000130740714298417;0,00047154658449225;0,0017381579720552;8,13550285598186e-07;0,000197719633559612;1,54557924116091;0,000472315664148332
"estrutural";-0,840337785074959;0,668033431340971;0,445808749003982;-0,2269906185512;-0,709529564453645;0,564046360878028;0,376413500771245;-0,191656923651636;0,584336456678081;0,279957517282111;0,109389338235764;0,026316687804046;0,000162893730678601;0,000102942089821536;4,58451883220018e-05;1,18853617073682e-05;0,000230672905819548;0,589076589980492;8,00460885138505e-05
"estatuto";-1,07014008760397;0,473535451851223;1,84695786666805;0,092089247984974;-0,489001884299913;0,216382631508104;0,843969763851574;0,0420802998691882;0,319046573160711;0,0473607264467477;0,632134386935373;0,00145831345717055;0,000226428486211762;4,43358249838414e-05;0,000674471764564749;1,67674743184038e-06;0,000197719633559612;1,01522652188505;0,000203786638912306
"estabilidade";0,432311866698878;-1,70010816466141;0,0871932215457696;1,24250152258929;0,200941138728906;-0,790220433174751;0,0405279303587855;0,577522131714684;0,056021164863415;0,65682771160074;0,00151581391769505;0,285635309618152;4,31112782778844e-05;0,000666729532750235;1,75372718594568e-06;0,000356115146492352;0,000230672905819548;0,978747020879256;0,000220972125359524
"espiritual";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,000319154742208441;0,000367858342555906;2,75538651921416e-05;0,00170499095864684;0,000197719633559612;1,55676293324479;0,000479175673299593
"específico";0,452566062831814;1,42307652230222;-0,718431101941065;-0,797788356665943;0,246069868531393;0,773757206985172;-0,390626388769234;-0,433774629083532;0,0827104273570729;0,620002362968257;0,138640197651765;0,158647012022907;3,37467938487922e-05;0,000333676067410497;8,50430449212833e-05;0,000104868230084978;0,000164766361299677;0,843240030443682;0,000117157738901776
"especializado";1,39887020337711;-0,291393014301774;-0,378858381277474;-1,59763628392942;0,642676740240282;-0,133873401626648;-0,174057227685819;-0,733994960051745;0,529996160885172;0,0174347890307536;0,025857962682022;0,426711087402054;0,000386905261826199;1,6788352095935e-05;2,83794252417164e-05;0,000504667836761577;0,000197719633559612;1,02965189129172;0,000209618997674937
"escalada";-0,57051553241492;-0,419390033215087;2,49044894323387;-0,938340448201648;-0,207163259533486;-0,152287188271515;0,904321602951265;-0,340726333915465;0,0634748923593743;0,0260042168044813;0,804534985221332;0,105985905614814;7,5081256478177e-05;4,05725960495967e-05;0,00143071085388463;0,000203103525246124;0,000230672905819548;1,21343313502097;0,00033964739379713
"errar";-0,395125897409648;0,708264284738586;2,27563155341831;-0,455868184728851;-0,160720206427462;0,288091422998702;0,925628958810197;-0,18542755418882;0,0379938357668642;0,092549350544113;0,838240549301876;0,0312162643871484;3,08688739478903e-05;9,91837402694774e-05;0,00102389091812687;4,10892641892792e-05;0,000197719633559612;1,08624624583961;0,000233295506478742
"ensino";0,217707674177673;-0,213908784004405;-0,992017016878402;0,208450154327251;0,20564990075472;-0,202061412705039;-0,937073999980105;0,19690511008225;0,0620794312522671;0,0454357844892178;0,857355855406775;0,0351289288517424;1,09331186901391e-05;1,05548927410434e-05;0,000227004690319458;1,00230761178864e-05;0,000230672905819548;0,468219220138547;5,05702453947816e-05
"ensinar";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,000319154742208441;0,000367858342555906;2,75538651921416e-05;0,00170499095864684;0,000197719633559612;1,55676293324479;0,000479175673299593
"ensaiar";-0,365371042839394;1,48214979050266;-1,0635550039514;1,34096477939662;-0,15931540620733;0,64627260578457;-0,463749661608615;0,584710673508967;0,036461991174875;0,454880024796053;0,205501342658802;0,303156641370272;2,19956499943232e-05;0,000361953470224591;0,000186375345421153;0,000296280653065022;0,000164766361299677;1,02532913413975;0,000173218848170397
"elevar";-1,62807198764264;0,601413875773995;-2,08956262736758;0,469850516620724;-0,590589093420542;0,218165092428248;-0,757996518034396;0,170440000663604;0,444336473920507;0,0459676375353491;0,486853348956449;0,0228425395876945;0,00061142584784244;8,34340786203945e-05;0,00100718064376982;5,09232371904478e-05;0,000230672905819548;1,3087810122223;0,000395121405314552
"eleito";0,35043432202847;-1,46159827594977;1,43134867530684;1,13704414158267;0,148076246305241;-0,617599283814645;0,604817295767611;0,480458727313952;0,0314630406452418;0,414938760658427;0,349141057705841;0,204457140990492;2,42808042026402e-05;0,000422382426730248;0,000405079884723384;0,000255625660035748;0,000197719633559612;1,05865792552526;0,000221595584909535
"editor";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,000319154742208441;0,000367858342555906;2,75538651921416e-05;0,00170499095864684;0,000197719633559612;1,55676293324479;0,000479175673299593
"durar";1,01089545829401;-1,49891202218652;0,45462781018885;0,772823723120297;0,500922926462972;-0,742746829559731;0,225278975449722;0,382952676114247;0,316248463713753;0,527119107902738;0,0425451982745053;0,114087230109005;0,000235726863283338;0,00051826141012941;4,76769630455336e-05;0,000137770893993364;0,000230672905819548;0,963255277198609;0,000214032330566031
"dramático";-0,157178887993552;0,801941280361899;1,8972117315113;-0,810250085871659;-0,0708348507934826;0,361405985655656;0,855004839649717;-0,365150464358037;0,00746007670475652;0,147224656015367;0,722951383464828;0,12236388381505;5,69882092586261e-06;0,000148348010282719;0,000830286906982428;0,000151437962551414;0,000230672905819548;0,975151132077902;0,000219351417410852
"doutrinário";1,264845970333;1,60739458814841;-0,252389684152174;-1,87853848072424;0,453581199989959;0,576421147910817;-0,0905084243361984;-0,67365494162889;0,2768264912831;0,338936163125275;0,00733159027714541;0,376905755314481;0,000369038664096535;0,000595993591710985;1,46939915858776e-05;0,000814023191357416;0,000230672905819548;1,28819966305132;0,00038279208472941
"doutrina";1,38053205553795;-0,0549078331012656;-0,378065355370796;-1,788908456615;0,60239825092355;-0,0239591558120798;-0,164969663613796;-0,780594207142335;0,47903690934826;0,000574493522028797;0,0238963940444026;0,496492203085309;0,000439632284142058;6,95448854911194e-07;3,29708656996482e-05;0,000738197926021245;0,000230672905819548;1,06883673266481;0,000263523486708467
"doria";-1,40104711816943;0,0722144790198111;1,49155058821793;-0,868268882996426;-0,629929916902695;0,0324686159217521;0,670621512943766;-0,390385546797142;0,501771003188209;0,00101062301178937;0,378267191083121;0,118951182716883;0,000258740265910615;6,87396161616388e-07;0,000293247631610528;9,93726821564438e-05;0,000131813089039742;1,05986200849378;0,000148066628491196
"distribuir";-1,31414913373861;0,630541469910448;-0,682301719015178;0,357113139638395;-0,797166456418781;0,382488179072664;-0,41388608765309;0,216625806582731;0,714583429049512;0,124718673847713;0,128126566034889;0,0325713310678868;0,000341459423786848;7,86098751618325e-05;9,20455353135966e-05;2,52151442369455e-05;0,000197719633559612;0,833043243861853;0,000137209723748213
"discursivo";1,33168323455142;1,0522612283902;-0,0380688645588227;0,829210066162895;0,704833837231989;0,556941245585738;-0,0201491039234255;0,438884636857248;0,583695518999591;0,276294457051721;0,000317283117099944;0,139692740831589;0,000292193408881784;0,00018243816199388;2,38785745864033e-07;0,000113291592602958;0,000164766361299677;0,934022022822619;0,000143741702220664
"dificultar";-1,12136102870256;-0,559616229708673;0,438482048078081;-0,340283049127084;-0,818123861504111;-0,408285448745582;0,319908234004648;-0,248264096067571;0,74219483703392;0,140135495608588;0,0754837152577776;0,0421859520997156;0,000248622663288643;6,19199218124333e-05;3,80148632083468e-05;2,28944612515439e-05;0,000197719633559612;0,697486583433017;9,61881369674545e-05
"deus";1,33960331198945;0,711513360724925;-0,207353386648799;-0,651994150643079;0,805052379422472;0,42759339195109;-0,124611768132325;-0,391824533163651;0,726731125845588;0,155427547905963;0,011581537646968;0,106259788601481;0,000295679337226173;8,34131784238577e-05;7,08420005185633e-06;7,00415824940339e-05;0,000164766361299677;0,842051581258155;0,000116827731084716
"desvalorização";-2,67500666717661;-0,111658036676349;-1,86138092656805;0,237621435702976;-0,818181403791285;-0,034151888409631;-0,569324659327747;0,0726792356146027;0,75286669127226;0,000994463528331843;0,242471939097153;0,00366690610225451;0,00165061703967821;2,87591841036442e-06;0,000799221402377229;1,30247026606079e-05;0,000230672905819548;1,65201958244784;0,000629545274683254
"desenvolver";0,775076954281381;0,507029834370759;0,600943750562231;-0,617306554103536;0,612747479203883;0,400839234318217;0,475084140053858;-0,488019973802056;0,472630552482475;0,153334440799747;0,188982857701895;0,185052149015883;0,000118778939904719;5,08296156874789e-05;7,14031618018455e-05;7,5344503078992e-05;0,000197719633559612;0,604134018844548;7,21632991613915e-05
"delírio";0,595488978308706;1,12927442121442;-0,80198088668099;-2,38858406001468;0,210822279698891;0,399799520324034;-0,283927066602019;-0,845635696255785;0,0672772402532503;0,183425721139078;0,0811654816040603;0,668131557003613;7,01127904739629e-05;0,000252144081936828;0,000127167997614505;0,00112805651059571;0,000197719633559612;1,230237631495;0,000299245626431112
"decadência";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,0002659622851737;0,000306548618796588;2,29615543267846e-05;0,00142082579887237;0,000164766361299677;1,55676293324479;0,000399313061082994
"criminal";1,24410291037627;2,4998294796527;0,190974540369193;2,00080589662474;0,361611454105546;0,726601445598844;0,055508736989576;0,581555049527699;0,176272698176372;0,539552551486183;0,00276277812140179;0,281411972216044;0,000153014438635078;0,000617789569696899;3,60554357106945e-06;0,000395758014496309;9,88598167798062e-05;1,58786341957784;0,000249256268295666
"crença";1,25466301362697;2,04549898943233;-0,0347381557507758;0,0258669408834418;0,52277075428762;0,852282276584297;-0,0144740792445111;0,0107777786145616;0,331585007550474;0,668158924097622;0,000169074001749509;8,69943501553851e-05;0,000259371791630447;0,000689393349332482;1,98830070679028e-07;1,10244946725676e-07;0,000164766361299677;1,16755948534882;0,000224608704908061
"correto";0,691919576907894;1,1628071116269;-0,740741788573809;-2,46686369325951;0,237816753538932;0,399663517998571;-0,254597229574695;-0,847875294374178;0,085111390842336;0,182235234052441;0,0648832750585465;0,667770100046678;0,000110435276687497;0,000311897536807179;0,000126569853732837;0,00140374070282257;0,000230672905819548;1,27089929442273;0,000372579421207055
"correr";-0,779666143387476;-0,284813446307179;0,322512155505394;-0,711177112498716;-0,684132226288752;-0,249914734340679;0,282994151820487;-0,624035281492984;0,578519158426053;0,0585277612654511;0,0658438461338481;0,29710923417465;0,000140221283398566;1,87118860601598e-05;2,3993232489987e-05;0,000116668101146579;0,000230672905819548;0,549286805079002;6,95977051221671e-05
"consistente";-0,476562002622405;1,24719749477039;-1,23377593430286;0,588497929687006;-0,24940480944684;0,652710564027584;-0,645686500605694;0,307985557400265;0,0862672882013725;0,447938428154219;0,384594024886659;0,081200258757751;5,23884332829479e-05;0,000358812071994025;0,000351131002189886;7,98889043933713e-05;0,000230672905819548;0,869452184126219;0,000174376514314011
"conselheiro";-0,643311412229705;-0,756869137841464;2,63280407319009;-0,637594614655441;-0,22296266339423;-0,262320169681323;0,912492763526534;-0,220981301974221;0,0724819174255423;0,07606227231424;0,807508059297342;0,0439477509628777;6,81884882859319e-05;9,43865570119423e-05;0,00114210394908824;6,69819568703652e-05;0,000164766361299677;1,28042982860945;0,000270134539312071
"conhecimento";0,675991711437053;0,335635150424554;0,795793940660823;-0,153459566378542;0,610401810144591;0,303069253514623;0,718579908100983;-0,138569742079136;0,467177863939251;0,0873121996396444;0,430648949205495;0,0148609872156087;7,52924263381657e-05;1,85610878205551e-05;0,000104344558754446;3,88022120099683e-06;0,000164766361299677;0,529967950219066;4,62772734889934e-05
"concreto";0,382954621351434;-1,23404395510651;-0,0313452165127516;-0,38931800747173;0,283703579109256;-0,914214550032999;-0,0232214200242315;-0,288417754933043;0,105099547678966;0,827385709107837;0,000468350929497753;0,0670463922837023;3,38291601562295e-05;0,000351283575494115;2,2664134276738e-07;3,49627488496773e-05;0,000230672905819548;0,63298913435988;9,2424922873647e-05
"concentrar";0,222067287154387;0,193797992453783;1,43689985665358;-0,201861067216421;0,149980408706376;0,130887815522717;0,97045733539858;-0,13633347689782;0,0334043520361905;0,0192873679385668;0,930271040856797;0,0170372391684455;9,75032228776955e-06;7,42588714409476e-06;0,000408228009896082;8,05665796963405e-06;0,000197719633559612;0,651077106893765;8,38136292996417e-05
"comprometer";-0,790980539727515;0,201969221786072;0,564347187062503;1,40482891150982;-0,459866671038973;0,117422501578976;0,328104737335315;0,816750807975475;0,299843873741023;0,0148208975948971;0,101526387356646;0,583808841307435;0,00014432055294251;9,40950918875969e-06;7,34664941942107e-05;0,00045524319166602;0,000230672905819548;0,774047429319067;0,000138207538385559
"commodities";-2,77958197266288;-0,0443697432223957;-2,94534932043229;0,351203103554442;-0,683737540300353;-0,0109143243095563;-0,7245139447168;0,086390956817192;0,569183070747383;0,00010995307318337;0,425098176823463;0,00560879935597054;0,00152759690425476;3,89245524343503e-07;0,00171523415660139;2,43874553376931e-05;0,000197719633559612;1,9742532562841;0,000770647054626314
"comissão";-0,81316846513087;-1,54432038196968;2,96496604308793;0,0641456636190407;-0,23630924539457;-0,448784230770651;0,861628209045063;0,018640926222723;0,0794835456336005;0,217335926142004;0,702875239339247;0,000305288885151038;6,53703571492086e-05;0,000235773292246125;0,0008690789860276;4,06775142799096e-07;9,88598167798062e-05;1,54557924116091;0,000236157832074166
"colunista";0,305515001775261;1,55720838438399;1,42251295784725;0,94965980651935;0,130944744362863;0,667424684968053;0,609693777836776;0,40702734685296;0,0243429493525477;0,479448673669412;0,351029162665623;0,145179214312418;2,15308743876677e-05;0,000559358256995008;0,000466776570444321;0,000208033224702715;0,000230672905819548;1,04928945034877;0,000253972795567539
"colher";-0,212396948132385;0,403165364260955;0,931781775705583;0,935151112040827;-0,152085809338405;0,288684612749814;0,667197842205493;0,669610439222468;0,0350898474479532;0,0958499533252281;0,449196104016509;0,419864095210312;1,04062230617432e-05;3,74941071830778e-05;0,000200274202292208;0,000201725209795636;0,000230672905819548;0,60758479360224;8,5155044154641e-05
"cobertura";1,26390310397133;1,64795981048951;-0,232236764855749;-1,7022046453902;0,468928057276098;0,611419174439705;-0,0861635157234031;-0,631544866802761;0,291468592343054;0,375662613002256;0,00654558956432561;0,326323205090366;0,00031584743746689;0,000536961353125018;1,06637939004806e-05;0,000572892767703413;0,000197719633559612;1,25449016967072;0,000311160400540526
"circulação";-1,43615365680594;0,709044478940061;-1,94693151185679;0,489625085465105;-0,55921033347454;0,276088145329933;-0,758097307233082;0,190650496221547;0,40339466367692;0,074544538674667;0,49311964224801;0,0289411554004029;0,000407804124291254;9,94023739106403e-05;0,000749464636893357;4,73998664041477e-05;0,000197719633559612;1,21167235074541;0,000290282057383689
"circular";1,262583091065;1,70475112176706;-0,204022677840752;-1,45533727592253;0,48924379106298;0,660581396610236;-0,0790576311975117;-0,563934945102918;0,310599545732912;0,429282701482173;0,0053946141428941;0,254723138642022;0,000262656702999281;0,000478840108608391;6,85844148706772e-06;0,000348976238497598;0,000164766361299677;1,213972711652;0,000242821087562727
"chile";1,65560427312527;-3,60218555110889;-0,389960743970964;1,08017413366876;0,401123098362737;-0,87274468458016;-0,0944804651694899;0,261706738924147;0,204560349087165;0,734143703908139;0,0075487106806426;0,0537472363240561;0,000451628799378939;0,00213796558765861;2,50559187106023e-05;0,000192245462177396;0,000164766361299677;1,96153099232865;0,000633955683428757
"censura";1,41291770637534;0,209201959483713;0,103225630023389;3,01692010945882;0,423086821675957;0,0626438409873209;0,0309100831032351;0,903392415992653;0,260799377195966;0,00433455832060603;0,00092591372155559;0,733940150761874;0,000460500728759065;1,00955057985493e-05;2,45794222817107e-06;0,00209954025664006;0,000230672905819548;1,48256231445521;0,000507016974681983
"carolina";-2,09642307558148;0,0895381057985334;-1,49394633792497;-0,232056363766017;-0,810600774307986;0,0346207112179542;-0,577647743149685;-0,0897266731810108;0,742541276094728;0,00102687855036449;0,250816067561799;0,00561577779310823;0,00101380504787496;1,84932138436451e-06;0,000514833244058395;1,24217719551223e-05;0,000230672905819548;1,3036709711478;0,000392041982702636
"caro";-1,36390693315262;-0,242618254735436;0,0759950826408679;0,816503698974545;-0,847235535554718;-0,150710288209325;0,0472068386601242;0,507198058656467;0,801753908553351;0,0192335344791995;0,0016556373530977;0,177356919614352;0,000429107455879279;1,3578241702896e-05;1,33219429576044e-06;0,000153784618502399;0,000230672905819548;0,816231888902391;0,00015368224725592
"carlos";1,30168636328162;1,95608790183865;0,329269384770801;3,9045953483626;0,284900773721517;0,428129980017746;0,0720673621005842;0,854600821824288;0,120358906788374;0,20605482963026;0,00512260477129161;0,668463658810076;0,000335013653533248;0,000756530655714667;2,14364320333504e-05;0,00301440680836779;0,000197719633559612;2,01055798018869;0,000799250654129131
"característica";1,25918877216298;1,85078592219503;-0,13147216837362;-0,820535468719972;0,527345447479698;0,775105013565619;-0,0550602506906238;-0,343638422999764;0,34397429090132;0,563374536493231;0,00249421893383639;0,0901569536716129;0,000365744893811022;0,000790148939186952;3,98716527377677e-06;0,000155307097739159;0,000230672905819548;1,1504750756145;0,000305317020275201
"azul";-0,75453940207993;0,659816755439693;-1,65932826018151;-1,29266919458703;-0,323832126419572;0,283179198292767;-0,712148096496285;-0,554785890420405;0,15132808294468;0,0877289442347036;0,486791429995866;0,274151542824751;7,5045107663763e-05;5,73859026901686e-05;0,00036293024122283;0,000220258834328648;0,000131813089039742;1,03937321861222;0,00014239724346778
"atraso";-1,43615365680594;0,709044478940061;-1,94693151185679;0,489625085465105;-0,55921033347454;0,276088145329933;-0,758097307233082;0,190650496221547;0,40339466367692;0,074544538674667;0,49311964224801;0,0289411554004029;0,000407804124291254;9,94023739106403e-05;0,000749464636893357;4,73998664041477e-05;0,000197719633559612;1,21167235074541;0,000290282057383689
"aproximar";0,961538212946563;-1,03284781263163;0,336089372130329;-0,858995806940723;0,570351084321972;-0,612649463060666;0,199356546877328;-0,509526489244059;0,408392762946137;0,357238410852279;0,0331876973073381;0,201181128894248;0,000213269957974537;0,000246075997772542;2,60559039877648e-05;0,000170207492730252;0,000230672905819548;0,806263303302264;0,00014995134778103
"analista";-1,14909912401005;-0,620586175689969;2,12301435459079;-0,468662648732655;-0,453076240689107;-0,244689814507928;0,837079537011808;-0,184788158482082;0,278221829230485;0,0615206546669165;0,63169101091193;0,0285665051906705;0,000304587147485818;8,88384106703523e-05;0,00103968660280069;5,0666076195207e-05;0,000230672905819548;1,16737733362621;0,000314354078740185
"ampliação";-1,02898264339179;1,10627158020229;-0,0604076766417788;1,83949936366116;-0,43213022121931;0,464588383245871;-0,025368729820856;0,772513775676016;0,25965916230068;0,227536778190195;0,000595243195203936;0,512208816313922;0,000174455493376648;0,00020164713787044;6,01246852510663e-07;0,000557529478170074;0,000164766361299677;1,08207057483687;0,000192921098155901
"amazônico";0,212050476007653;0,0294825500422206;-0,871099501099848;1,26645316633152;0,136634755854546;0,018997085518652;-0,561293093506184;0,816039286686998;0,0291914763698134;0,000427807294555678;0,327669265676927;0,642711450658706;1,03723004885489e-05;2,00505677814022e-07;0,000175037908973664;0,000369977109259141;0,000230672905819548;0,665059628573497;0,000102027620342326
"alegar";0,344357062569574;0,196297638049666;-0,808875463453708;0,741078833949015;0,295219508958393;0,16828721874408;-0,693454100657656;0,635331617203826;0,128616002701279;0,0316845619136566;0,47202278526159;0,367676650123477;1,56306315878924e-05;5,07912248123346e-06;8,62426040173269e-05;7,23914635374984e-05;0,000131813089039742;0,514530181016689;3,48963694954283e-05
"acadêmico";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,00021276982813896;0,000245238895037271;1,83692434614277e-05;0,00113666063909789;0,000131813089039742;1,55676293324479;0,000319450448866396
"abordagem";0,89520937308906;0,16339039906315;0,580303481407472;0,68319369901106;0,700837780463424;0,127914394186151;0,454305569323334;0,53485583376915;0,600869140756624;0,0151748450689579;0,167943667109079;0,216012347065339;0,000184861225587081;6,15814135444892e-06;7,76795924911165e-05;0,000107667416218905;0,000230672905819548;0,618848060877898;8,83414768722844e-05
"êxito";1,65560427312527;-3,60218555110889;-0,389960743970964;1,08017413366876;0,401123098362737;-0,87274468458016;-0,0944804651694899;0,261706738924147;0,204560349087165;0,734143703908139;0,0075487106806426;0,0537472363240561;0,000451628799378939;0,00213796558765861;2,50559187106023e-05;0,000192245462177396;0,000164766361299677;1,96153099232865;0,000633955683428757
"ásia";1,27050316850302;1,36400325410178;-0,373307199930729;-2,93654149272851;0,363188961594486;0,389917111385423;-0,106714455862661;-0,839446513683095;0,191251683945988;0,167118725770134;0,010982699887875;0,630646890396005;0,000319154742208441;0,000367858342555906;2,75538651921416e-05;0,00170499095864684;0,000197719633559612;1,55676293324479;0,000479175673299593
"água";0,614526582118741;-0,904146867447321;-0,894377041647135;-0,672306322913011;0,392844771001837;-0,577988616651476;-0,571743117936076;-0,42978128392307;0,208820906468825;0,342697655574696;0,294209394062588;0,154272043893893;6,22228498204939e-05;0,000134693461727213;0,00013179830828206;7,44737019423999e-05;0,000164766361299677;0,72061458704945;8,55607630442974e-05
"york";-0,260158798003876;-1,2310885400527;2,12900993699658;-0,351299823268074;-0,104152240779298;-0,492855252361266;0,85233002797116;-0,140639732576702;0,0157116717390902;0,266725463986939;0,6998796407277;0,0176832235462724;1,33821789057183e-05;0,0002996597232154;0,000896200483456835;2,44008895725658e-05;0,000197719633559612;1,11218410185916;0,000244569988089687
"wilson";-2,04755483425894;-0,515387797400071;4,64242943661738;-0,443868571405819;-0,399967406440125;-0,100675360282403;0,906847733832328;-0,0867048629590047;0,222401207434418;0,0106825482212498;0,760465125217272;0,00645111912706158;0,000552623844895162;3,5012796639939e-05;0,00284085560851138;2,5969723677828e-05;0,000131813089039742;2,32657112950056;0,000713495448576488
"viabilizar";-0,37898206516782;-1,94103216071006;0,22928965706079;0,516920699871536;-0,184245303484115;-0,943649033534318;0,11147108619039;0,251305325445621;0,0448857437463516;0,892641578573254;0,0109285529360362;0,0515441247443606;1,8931972018568e-05;0,000496619765229126;6,92990797272192e-06;3,52213813953309e-05;0,000131813089039742;0,95854787556612;0,000121111715514707
"urna";-0,0725601874778168;1,29374256883159;1,97155649886847;1,02293610941252;-0,0282173743804784;0,503113617613565;0,766703474379042;0,397801772155392;0,00116855236284458;0,281635672211942;0,573842171132565;0,14335360429265;8,67491729851698e-07;0,000275780965268399;0,000640452617845925;0,000172411237715023;0,000164766361299677;1,13742736094404;0,000213164997268852
